id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
113236692,,12000.0,12000.0,12000.0, 36 months, 11.99%,398.52,B,B5,Social Work Case Manager,2 years,MORTGAGE,57000.0,Source Verified,Aug-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113236692,,debt_consolidation,Debt consolidation,486xx,MI,13.75,0.0,Aug-2004,670.0,674.0,3.0,,56.0,31.0,1.0,8379.0,31.4%,50.0,f,0.0,0.0,12439.9332391,12439.93,12000.0,439.93,0.0,0.0,0.0,Nov-2017,11650.88,,Nov-2017,684.0,680.0,0.0,,1.0,Individual,,,,0.0,0.0,192359.0,1.0,19.0,1.0,7.0,1.0,114603.0,109.0,2.0,5.0,4220.0,94.0,26700.0,0.0,6.0,6.0,12.0,6412.0,7534.0,49.8,0.0,0.0,110.0,155.0,7.0,1.0,1.0,15.0,,0.0,,0.0,3.0,5.0,3.0,9.0,24.0,11.0,25.0,5.0,30.0,0.0,0.0,0.0,3.0,97.8,0.0,1.0,0.0,231499.0,122982.0,15000.0,104799.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114226021,,25000.0,25000.0,25000.0, 60 months, 15.05%,595.41,C,C4,Regional HR Director,6 years,RENT,130000.0,Not Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114226021,,debt_consolidation,Debt consolidation,680xx,NE,4.91,0.0,Apr-2000,710.0,714.0,2.0,45.0,,19.0,0.0,4147.0,4.5%,30.0,w,23851.14,23851.14,2339.83,2339.83,1148.86,1190.97,0.0,0.0,0.0,Dec-2017,595.41,Jan-2018,Dec-2017,719.0,715.0,0.0,45.0,1.0,Individual,,,,0.0,0.0,22276.0,4.0,1.0,0.0,2.0,13.0,18129.0,86.0,6.0,7.0,4130.0,20.0,91400.0,1.0,5.0,4.0,9.0,1172.0,56970.0,6.8,0.0,0.0,147.0,207.0,2.0,2.0,2.0,4.0,,3.0,,1.0,1.0,2.0,12.0,13.0,4.0,18.0,23.0,2.0,19.0,0.0,0.0,0.0,6.0,96.7,0.0,0.0,0.0,112400.0,22276.0,61100.0,21000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114508329,,27725.0,27725.0,27725.0, 36 months, 23.88%,1085.99,E,E2,Supervisor,10+ years,MORTGAGE,72000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114508329,,debt_consolidation,Debt consolidation,234xx,VA,33.32,2.0,Dec-2000,680.0,684.0,1.0,12.0,,17.0,0.0,49763.0,53.6%,25.0,f,25523.31,25523.31,4307.18,4307.18,2201.69,2105.49,0.0,0.0,0.0,Dec-2017,1085.99,Jan-2018,Dec-2017,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,286351.0,0.0,3.0,0.0,0.0,29.0,21068.0,42.0,1.0,1.0,13053.0,50.0,92900.0,3.0,6.0,3.0,1.0,16844.0,35830.0,40.7,0.0,0.0,138.0,199.0,12.0,12.0,1.0,12.0,12.0,5.0,12.0,0.0,3.0,7.0,6.0,9.0,6.0,13.0,18.0,7.0,16.0,0.0,0.0,0.0,1.0,92.0,42.9,0.0,0.0,382812.0,70831.0,60400.0,49860.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114167000,,15000.0,15000.0,15000.0, 60 months, 12.62%,338.39,C,C1,Systems Administrator,10+ years,RENT,60000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114167000,,credit_card,Credit card refinancing,657xx,MO,30.06,0.0,Apr-2000,715.0,719.0,0.0,44.0,,13.0,0.0,14057.0,85.2%,25.0,w,14265.96,14265.96,1343.04,1343.04,734.04,609.0,0.0,0.0,0.0,Dec-2017,338.39,Jan-2018,Dec-2017,809.0,805.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,67500.0,0.0,9.0,0.0,1.0,23.0,53443.0,65.0,0.0,0.0,3537.0,69.0,16500.0,0.0,1.0,0.0,1.0,5192.0,263.0,93.1,0.0,0.0,133.0,207.0,129.0,23.0,0.0,207.0,78.0,17.0,78.0,1.0,1.0,4.0,1.0,3.0,17.0,4.0,7.0,4.0,13.0,0.0,0.0,0.0,0.0,92.0,100.0,0.0,0.0,98305.0,67500.0,3800.0,81805.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115056409,,20000.0,20000.0,20000.0, 60 months, 20.00%,529.88,D,D4,Senior Accountant,< 1 year,RENT,82500.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115056409,,credit_card,Credit card refinancing,980xx,WA,15.34,0.0,Feb-2003,660.0,664.0,1.0,43.0,,27.0,0.0,19610.0,70%,53.0,w,19193.94,19193.94,2152.86,2152.86,806.06,1346.8,0.0,0.0,0.0,Dec-2017,529.88,Jan-2018,Nov-2017,679.0,675.0,0.0,43.0,1.0,Individual,,,,0.0,1067.0,61448.0,2.0,3.0,2.0,2.0,8.0,40290.0,68.0,8.0,16.0,2762.0,69.0,28000.0,2.0,2.0,6.0,19.0,2276.0,2919.0,83.6,0.0,0.0,173.0,122.0,1.0,1.0,0.0,11.0,43.0,1.0,43.0,7.0,9.0,18.0,10.0,15.0,14.0,23.0,37.0,18.0,27.0,0.0,0.0,0.0,10.0,86.8,90.0,0.0,0.0,88505.0,61448.0,17800.0,58889.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114430458,,31950.0,31950.0,31950.0, 60 months, 26.30%,962.29,E,E5,Social worker,5 years,MORTGAGE,69500.0,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114430458,,home_improvement,Home improvement,532xx,WI,8.25,0.0,May-2004,670.0,674.0,0.0,33.0,,6.0,0.0,777.0,13.9%,35.0,w,30866.82,30866.82,3802.48,3802.48,1083.18,2719.3,0.0,0.0,0.0,Dec-2017,962.29,Jan-2018,Dec-2017,689.0,685.0,0.0,33.0,1.0,Individual,,,,0.0,0.0,208649.0,2.0,1.0,1.0,1.0,2.0,71055.0,,2.0,3.0,699.0,14.0,5600.0,0.0,0.0,4.0,7.0,34775.0,4823.0,13.9,0.0,0.0,158.0,116.0,2.0,2.0,2.0,2.0,33.0,2.0,33.0,24.0,2.0,2.0,3.0,4.0,28.0,3.0,4.0,2.0,6.0,0.0,0.0,0.0,4.0,34.4,0.0,0.0,0.0,214490.0,71832.0,5600.0,70510.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115069212,,14000.0,14000.0,14000.0, 36 months,  5.32%,421.61,A,A1,Director of Product Management,6 years,MORTGAGE,125000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115069212,,debt_consolidation,Debt consolidation,019xx,MA,12.61,0.0,Jul-1998,740.0,744.0,0.0,31.0,,13.0,0.0,15671.0,39.4%,23.0,w,12552.23,12552.23,1684.37,1684.37,1447.77,236.6,0.0,0.0,0.0,Dec-2017,421.61,Jan-2018,Dec-2017,784.0,780.0,0.0,,1.0,Individual,,,,0.0,0.0,294381.0,0.0,4.0,0.0,1.0,20.0,47159.0,61.0,0.0,0.0,5683.0,54.0,39800.0,1.0,0.0,1.0,1.0,22645.0,8512.0,64.4,0.0,0.0,166.0,228.0,25.0,20.0,1.0,25.0,,3.0,31.0,0.0,4.0,5.0,4.0,8.0,6.0,8.0,16.0,5.0,13.0,0.0,0.0,0.0,0.0,95.7,50.0,0.0,0.0,362248.0,62830.0,23900.0,77551.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113882932,,14500.0,14500.0,14500.0, 36 months, 21.45%,549.65,D,D5,JTAC,6 years,RENT,33000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113882932,,debt_consolidation,Debt consolidation,714xx,LA,24.36,0.0,Jan-2010,700.0,704.0,1.0,,,6.0,0.0,14967.0,64.5%,12.0,w,13306.63,13306.63,2181.32,2181.32,1193.37,987.95,0.0,0.0,0.0,Dec-2017,549.65,Jan-2018,Dec-2017,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,23273.0,0.0,2.0,1.0,2.0,8.0,8306.0,81.0,0.0,1.0,8815.0,70.0,23200.0,1.0,2.0,1.0,3.0,4655.0,8233.0,64.5,0.0,0.0,87.0,90.0,13.0,8.0,0.0,13.0,,4.0,,0.0,3.0,3.0,3.0,4.0,6.0,4.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,100.0,66.7,0.0,0.0,33408.0,23273.0,23200.0,10208.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111797460,,5000.0,5000.0,5000.0, 36 months, 10.42%,162.33,B,B3,Office,10+ years,RENT,50000.0,Source Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111797460,,debt_consolidation,Debt consolidation,600xx,IL,26.14,0.0,May-2007,665.0,669.0,1.0,63.0,,16.0,0.0,12721.0,43.4%,40.0,f,4518.11,4518.11,658.01,658.01,481.89,176.12,0.0,0.0,0.0,Dec-2017,162.33,Jan-2018,Dec-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,20443.0,1.0,2.0,0.0,0.0,37.0,7722.0,27.0,1.0,3.0,4394.0,36.0,29300.0,0.0,0.0,1.0,3.0,1278.0,2626.0,82.1,0.0,0.0,115.0,122.0,4.0,4.0,0.0,13.0,,4.0,63.0,0.0,5.0,11.0,5.0,11.0,8.0,14.0,32.0,11.0,16.0,0.0,0.0,0.0,1.0,97.5,60.0,0.0,0.0,57588.0,20443.0,14700.0,28288.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115014274,,6000.0,6000.0,6000.0, 36 months, 10.91%,196.18,B,B4,CUSTOMER SERVICE ASSOCIATE,2 years,RENT,26000.0,Not Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115014274,,debt_consolidation,Debt consolidation,113xx,NY,8.63,0.0,Dec-2013,670.0,674.0,0.0,,,8.0,0.0,4025.0,39.1%,8.0,w,5425.71,5425.71,781.08,781.08,574.29,206.79,0.0,0.0,0.0,Dec-2017,196.18,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,4025.0,0.0,0.0,0.0,0.0,,0.0,,0.0,5.0,1662.0,39.0,10300.0,0.0,0.0,0.0,5.0,503.0,3825.0,51.0,0.0,0.0,,43.0,13.0,13.0,0.0,13.0,,23.0,,0.0,5.0,6.0,5.0,5.0,0.0,8.0,8.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,40.0,0.0,0.0,10300.0,4025.0,7800.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114508317,,8200.0,8200.0,8200.0, 36 months,  7.97%,256.85,A,A5,Technitian,10+ years,MORTGAGE,54000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114508317,,debt_consolidation,Debt consolidation,495xx,MI,12.2,0.0,Oct-1996,680.0,684.0,2.0,29.0,,4.0,0.0,7299.0,66.4%,22.0,w,7382.35,7382.35,1023.77,1023.77,817.65,206.12,0.0,0.0,0.0,Dec-2017,256.85,Jan-2018,Dec-2017,719.0,715.0,0.0,39.0,1.0,Individual,,,,0.0,0.0,118742.0,1.0,1.0,1.0,1.0,3.0,22755.0,98.0,0.0,0.0,6286.0,88.0,11000.0,1.0,6.0,5.0,1.0,29686.0,714.0,89.8,0.0,0.0,249.0,126.0,36.0,3.0,2.0,48.0,,3.0,,4.0,1.0,2.0,1.0,4.0,10.0,2.0,10.0,2.0,4.0,0.0,0.0,0.0,1.0,77.3,100.0,0.0,0.0,131408.0,30054.0,7000.0,23276.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113832813,,35000.0,35000.0,35000.0, 36 months, 18.06%,1266.39,D,D2,Independent contractor ,5 years,MORTGAGE,120000.0,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113832813,,debt_consolidation,Debt consolidation,604xx,IL,4.87,0.0,Mar-1995,690.0,694.0,2.0,,,11.0,0.0,23479.0,58.8%,15.0,w,31973.98,31973.98,5030.44,5030.44,3026.02,2004.42,0.0,0.0,0.0,Dec-2017,1266.39,Jan-2018,Dec-2017,744.0,740.0,0.0,,1.0,Individual,,,,0.0,0.0,278245.0,0.0,0.0,0.0,0.0,41.0,0.0,,0.0,7.0,10461.0,59.0,39900.0,1.0,0.0,3.0,8.0,25295.0,13521.0,63.4,0.0,0.0,41.0,268.0,14.0,14.0,1.0,15.0,,2.0,,0.0,7.0,8.0,8.0,10.0,1.0,10.0,13.0,8.0,11.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,303540.0,23479.0,36900.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114178769,,1200.0,1200.0,1200.0, 36 months,  7.07%,37.1,A,A2,Communications,10+ years,MORTGAGE,112000.0,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114178769,,debt_consolidation,Debt consolidation,124xx,NY,14.88,0.0,Oct-1990,725.0,729.0,1.0,,,27.0,0.0,29710.0,21.8%,40.0,w,1078.81,1078.81,147.93,147.93,121.19,26.74,0.0,0.0,0.0,Dec-2017,37.1,Jan-2018,Dec-2017,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,213734.0,3.0,4.0,1.0,3.0,4.0,28663.0,62.0,3.0,7.0,9510.0,32.0,136000.0,0.0,1.0,4.0,11.0,8549.0,89790.0,24.9,0.0,0.0,69.0,321.0,0.0,0.0,3.0,0.0,,6.0,,0.0,10.0,10.0,17.0,25.0,6.0,22.0,31.0,10.0,27.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,338717.0,58373.0,119500.0,46117.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115069162,,10000.0,10000.0,10000.0, 36 months, 13.59%,339.79,C,C2,Waiter,7 years,RENT,30000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115069162,,credit_card,Credit card refinancing,104xx,NY,11.12,0.0,Apr-2012,675.0,679.0,0.0,,,8.0,0.0,8165.0,57.5%,9.0,w,9078.33,9078.33,1351.61,1351.61,921.67,429.94,0.0,0.0,0.0,Dec-2017,339.79,Jan-2018,Dec-2017,674.0,670.0,0.0,,1.0,Individual,,,,0.0,0.0,8165.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2.0,2724.0,58.0,14200.0,0.0,0.0,0.0,2.0,1166.0,4890.0,61.5,0.0,0.0,,63.0,12.0,12.0,0.0,19.0,,19.0,,0.0,5.0,6.0,6.0,7.0,0.0,8.0,9.0,6.0,8.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,14200.0,8165.0,12700.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114387413,,5000.0,5000.0,5000.0, 36 months, 13.59%,169.9,C,C2,Manager,3 years,RENT,65000.0,Not Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114387413,,debt_consolidation,Debt consolidation,731xx,OK,8.97,0.0,Dec-2013,670.0,674.0,0.0,,,20.0,0.0,6653.0,52.4%,26.0,w,0.0,0.0,5002.44875,5002.45,5000.0,2.45,0.0,0.0,0.0,Aug-2017,5006.23,,Dec-2017,619.0,615.0,0.0,,1.0,Individual,,,,0.0,0.0,61203.0,2.0,13.0,2.0,7.0,4.0,54550.0,95.0,1.0,6.0,4529.0,88.0,11600.0,2.0,0.0,3.0,13.0,3060.0,4147.0,56.8,0.0,0.0,43.0,38.0,12.0,4.0,0.0,12.0,,9.0,,0.0,4.0,4.0,5.0,9.0,13.0,7.0,13.0,4.0,20.0,0.0,0.0,0.0,3.0,100.0,60.0,0.0,0.0,69042.0,61203.0,10800.0,57442.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114223577,,9775.0,9775.0,9775.0, 36 months, 26.30%,395.41,E,E5,DSP,10+ years,MORTGAGE,36000.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114223577,,car,Car financing,550xx,MN,9.63,3.0,Apr-2004,680.0,684.0,1.0,14.0,,8.0,0.0,2747.0,14.5%,22.0,f,9026.13,9026.13,1567.36,1567.36,748.87,818.49,0.0,0.0,0.0,Dec-2017,395.41,Jan-2018,Dec-2017,714.0,710.0,0.0,17.0,1.0,Individual,,,,0.0,0.0,113564.0,2.0,1.0,1.0,1.0,8.0,3510.0,84.0,5.0,5.0,158.0,27.0,19000.0,1.0,0.0,6.0,6.0,14196.0,4642.0,3.3,1.0,0.0,159.0,152.0,2.0,2.0,1.0,2.0,14.0,3.0,14.0,4.0,1.0,4.0,2.0,7.0,5.0,6.0,16.0,4.0,8.0,0.0,0.0,3.0,6.0,77.3,0.0,0.0,0.0,139200.0,6257.0,4800.0,4200.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114507003,,15000.0,15000.0,15000.0, 36 months,  5.32%,451.73,A,A1,Network Engineer,2 years,MORTGAGE,129000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114507003,,debt_consolidation,Debt consolidation,633xx,MO,22.29,0.0,Jul-1995,740.0,744.0,0.0,89.0,,19.0,0.0,11683.0,13.7%,37.0,w,13448.8,13448.8,1835.74,1835.74,1551.2,284.54,0.0,0.0,0.0,Dec-2017,451.73,Jan-2018,Dec-2017,749.0,745.0,0.0,89.0,1.0,Individual,,,,0.0,0.0,336687.0,0.0,3.0,2.0,3.0,8.0,46914.0,68.0,0.0,2.0,3937.0,34.0,85500.0,1.0,3.0,2.0,5.0,17720.0,48725.0,18.9,0.0,0.0,170.0,264.0,14.0,8.0,5.0,19.0,89.0,8.0,89.0,1.0,4.0,5.0,6.0,10.0,12.0,14.0,20.0,5.0,19.0,0.0,0.0,0.0,2.0,97.3,0.0,0.0,0.0,486700.0,58597.0,60100.0,88507.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114186599,,12000.0,12000.0,12000.0, 60 months, 24.85%,351.17,E,E3,account manage ,< 1 year,RENT,95000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114186599,,debt_consolidation,Debt consolidation,109xx,NY,26.59,0.0,Aug-2007,685.0,689.0,0.0,46.0,,15.0,0.0,21242.0,63.6%,37.0,w,11464.94,11464.94,1617.18,1617.18,535.06,1082.12,0.0,0.0,0.0,Dec-2017,351.17,Jan-2018,Dec-2017,694.0,690.0,0.0,,1.0,Individual,,,,0.0,0.0,88442.0,0.0,6.0,2.0,5.0,9.0,57226.0,79.0,0.0,0.0,7180.0,76.0,33400.0,1.0,1.0,1.0,5.0,6317.0,10547.0,66.4,0.0,0.0,119.0,106.0,40.0,9.0,0.0,40.0,,9.0,,0.0,5.0,6.0,6.0,6.0,27.0,8.0,9.0,6.0,15.0,0.0,0.0,0.0,2.0,97.3,50.0,0.0,0.0,115819.0,88442.0,31400.0,72445.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
115050677,,16000.0,16000.0,16000.0, 60 months, 14.08%,372.96,C,C3,Family Nurse Practitioner ,4 years,RENT,90000.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=115050677,,debt_consolidation,Debt consolidation,288xx,NC,19.89,0.0,Jun-1995,685.0,689.0,0.0,46.0,,11.0,0.0,8356.0,69.1%,16.0,w,15245.95,15245.95,1479.32,1479.32,754.05,725.27,0.0,0.0,0.0,Dec-2017,372.96,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,312.0,113381.0,1.0,4.0,0.0,0.0,36.0,105025.0,74.0,1.0,3.0,3371.0,73.0,12100.0,0.0,0.0,2.0,3.0,11338.0,1644.0,83.6,0.0,0.0,265.0,124.0,3.0,3.0,0.0,3.0,,3.0,46.0,0.0,4.0,4.0,4.0,4.0,9.0,7.0,7.0,4.0,11.0,0.0,0.0,0.0,1.0,93.8,75.0,0.0,0.0,127589.0,113381.0,10000.0,115489.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114257551,,6000.0,6000.0,6000.0, 36 months,  9.93%,193.41,B,B2,Administrative Assistant,10+ years,RENT,49518.0,Not Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114257551,,debt_consolidation,Debt consolidation,350xx,AL,26.37,0.0,Mar-1985,665.0,669.0,2.0,,44.0,14.0,1.0,14484.0,59%,32.0,w,5417.78,5417.78,770.33,770.33,582.22,188.11,0.0,0.0,0.0,Dec-2017,193.41,Jan-2018,Dec-2017,659.0,655.0,0.0,4.0,1.0,Individual,,,,0.0,0.0,24685.0,3.0,3.0,1.0,2.0,11.0,10201.0,54.0,3.0,5.0,5824.0,59.0,24650.0,0.0,4.0,2.0,7.0,1898.0,2819.0,64.0,0.0,0.0,122.0,388.0,2.0,2.0,0.0,3.0,,2.0,,0.0,8.0,10.0,9.0,15.0,7.0,10.0,25.0,7.0,13.0,,0.0,0.0,4.0,69.0,25.0,1.0,0.0,43650.0,24685.0,22550.0,19000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
114145061,,6500.0,6500.0,6500.0, 36 months, 16.02%,228.59,C,C5,Network Engineer,< 1 year,RENT,83200.0,Verified,Aug-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=114145061,,medical,Medical expenses,347xx,FL,6.95,0.0,Jul-1995,675.0,679.0,1.0,,,4.0,0.0,19997.0,89.3%,9.0,f,5921.28,5921.28,908.58,908.58,578.72,329.86,0.0,0.0,0.0,Dec-2017,228.59,Jan-2018,Dec-2017,699.0,695.0,0.0,,1.0,Individual,,,,0.0,0.0,22392.0,2.0,1.0,2.0,4.0,6.0,2395.0,92.0,1.0,2.0,17496.0,90.0,22400.0,1.0,0.0,3.0,6.0,5598.0,2349.0,88.4,0.0,0.0,21.0,264.0,2.0,2.0,0.0,14.0,,2.0,,0.0,2.0,3.0,2.0,3.0,4.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,3.0,100.0,50.0,0.0,0.0,25009.0,22392.0,20200.0,2609.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
111671513,,32000.0,32000.0,32000.0, 60 months, 11.99%,711.67,B,B5,registered nurse,10+ years,MORTGAGE,170000.0,Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=111671513,,debt_consolidation,Debt consolidation,952xx,CA,11.79,1.0,Dec-1999,700.0,704.0,0.0,3.0,,9.0,0.0,33916.0,56.3%,20.0,w,30408.6,30408.6,2921.28,2921.28,1591.4,1329.88,0.0,0.0,0.0,Dec-2017,711.67,Jan-2018,Dec-2017,689.0,685.0,0.0,,1.0,Individual,,,,0.0,0.0,374539.0,0.0,2.0,0.0,0.0,33.0,17245.0,48.0,2.0,2.0,13570.0,53.0,60200.0,1.0,2.0,0.0,3.0,41615.0,24885.0,57.5,0.0,0.0,211.0,206.0,9.0,9.0,4.0,9.0,,15.0,3.0,0.0,3.0,4.0,4.0,6.0,5.0,6.0,11.0,4.0,9.0,0.0,0.0,0.0,2.0,94.7,25.0,0.0,0.0,428470.0,51161.0,58500.0,36270.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
113854338,,35000.0,35000.0,35000.0, 36 months,  7.07%,1081.82,A,A2,Owner-Vice President,9 years,OWN,175000.0,Source Verified,Jul-2017,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113854338,,debt_consolidation,Debt consolidation,760xx,TX,16.16,0.0,Feb-1990,735.0,739.0,1.0,,,13.0,0.0,43218.0,53%,23.0,w,31466.48,31466.48,4313.53,4313.53,3533.52,780.01,0.0,0.0,0.0,Dec-2017,1081.82,Jan-2018,Dec-2017,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,481901.0,0.0,2.0,0.0,0.0,25.0,22623.0,34.0,0.0,0.0,11024.0,45.0,81600.0,0.0,0.0,1.0,0.0,37069.0,29882.0,59.1,0.0,0.0,128.0,329.0,25.0,25.0,5.0,25.0,,2.0,,0.0,6.0,6.0,6.0,7.0,5.0,9.0,13.0,6.0,13.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,597813.0,65841.0,73100.0,66063.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
