id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,5300,5300,5300.0, 36 months, 16.24%,186.97,C,C5,Mechanical Design Engineer,< 1 year,RENT,50000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit card refinancing,137xx,NY,20.79,0,May-2007,1,,,6,0,8511,63%,8,w,0.0,0.0,5887.58398159,5887.58,5300.0,587.58,0.0,0.0,0.0,Oct-2014,4391.82,,Dec-2017,0,,1,Individual,,,,0,0.0,60271.0,,,,,,,,,,,,13500.0,,,,4.0,10045.0,3375.0,63.0,0,0,39.0,79.0,8.0,8.0,0.0,8.0,,2.0,,0.0,4.0,4.0,6.0,6.0,2.0,4.0,6.0,3.0,6.0,,0.0,0.0,2.0,100.0,0.25,0,0,74544.0,60271.0,13500.0,61044.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 60 months, 16.99%,695.73,D,D1,Supervisory Program Analyst,10+ years,MORTGAGE,98000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation Loan,208xx,MD,11.26,0,Sep-1991,1,,,12,0,22752,48.1%,37,f,0.0,0.0,40510.0820625,40510.08,28000.0,12510.08,0.0,0.0,0.0,Aug-2017,11289.42,,Aug-2017,0,,1,Individual,,,,0,0.0,345400.0,,,,,,,,,,,,47300.0,,,,4.0,28783.0,9140.0,55.4,0,0,267.0,228.0,3.0,3.0,8.0,23.0,,3.0,,0.0,3.0,8.0,4.0,6.0,15.0,10.0,14.0,8.0,12.0,0.0,0.0,0.0,2.0,100.0,75.0,0,0,381864.0,36555.0,20500.0,20493.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000.0, 60 months, 24.99%,410.84,F,F4,Division Manager (Kentucky Division),< 1 year,RENT,125000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation,400xx,KY,4.69,1,Oct-2001,3,21.0,,15,0,23503,68.7%,38,f,0.0,0.0,19540.2600144,19540.26,14000.0,5540.26,0.0,0.0,0.0,Oct-2015,11323.71,,Dec-2017,0,21.0,1,Individual,,,,0,0.0,23503.0,,,,,,,,,,,,34200.0,,,,5.0,1959.0,4904.0,82.7,0,0,146.0,139.0,2.0,2.0,7.0,2.0,,1.0,,2.0,4.0,5.0,9.0,16.0,3.0,15.0,28.0,5.0,15.0,0.0,0.0,1.0,3.0,94.7,57.1,0,0,34200.0,23503.0,28300.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000.0, 36 months, 12.85%,504.33,B,B4,Facilities Coordinator,3 years,RENT,49000.0,Verified,Dec-2013,Charged Off,n,,,debt_consolidation,CC Payoff,802xx,CO,18.59,3,Jun-2001,1,11.0,,17,0,14149,53.8%,35,w,0.0,0.0,10790.32,10790.32,7199.64,2382.63,0.0,1208.05,108.7245,Aug-2015,504.33,,Oct-2016,0,48.0,1,Individual,,,,0,0.0,29662.0,,,,,,,,,,,,26300.0,,,,6.0,1854.0,3748.0,78.6,0,0,121.0,150.0,2.0,2.0,0.0,13.0,,0.0,11.0,1.0,8.0,10.0,10.0,14.0,9.0,16.0,25.0,10.0,17.0,0.0,0.0,0.0,1.0,88.2,60.0,0,0,45862.0,29662.0,17500.0,19562.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11900,11900,11900.0, 36 months, 12.85%,400.1,B,B4,clerk,4 years,RENT,32000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,credit card,672xx,KS,19.52,0,Jul-2002,0,28.0,,13,0,11404,85.1%,20,w,0.0,0.0,14403.5477123,14403.55,11900.0,2503.55,0.0,0.0,0.0,Jan-2017,400.05,,Dec-2016,0,,1,Individual,,,,0,0.0,28093.0,,,,,,,,,,,,13400.0,,,,1.0,2161.0,1996.0,85.1,0,0,123.0,137.0,10.0,10.0,0.0,10.0,,,30.0,0.0,5.0,5.0,7.0,10.0,7.0,7.0,13.0,5.0,13.0,0.0,0.0,0.0,1.0,90.0,71.4,0,0,38025.0,28093.0,13400.0,24625.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,14950.0, 36 months, 21.48%,568.83,E,E2,Heavy Equipment Operator,10+ years,RENT,76000.0,Not Verified,Dec-2013,Charged Off,n,,,major_purchase,Major purchase,115xx,NY,4.16,1,Jan-2000,0,21.0,,5,0,5510,46.7%,12,f,0.0,0.0,11973.87,11933.96,7567.16,4378.03,28.44,0.24,0.0,Oct-2015,568.83,,Dec-2017,0,40.0,1,Individual,,,,0,0.0,9636.0,,,,,,,,,,,,11800.0,,,,3.0,1927.0,6290.0,46.7,0,0,,167.0,0.0,0.0,0.0,0.0,21.0,15.0,21.0,0.0,4.0,4.0,4.0,11.0,0.0,4.0,11.0,4.0,5.0,0.0,0.0,0.0,2.0,66.7,0.0,0,0,15926.0,9636.0,11800.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Apr-2017,ACTIVE,Apr-2017,2463.48,30.0,12.0
,,3000,3000,3000.0, 36 months, 18.25%,108.84,D,D3,Manager,10+ years,RENT,93000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > Reliable dependable person looking for a loan for a special vacation with the family.  Always pays timely and very responsbile. Thanks for your consideration<br>,vacation,Vacation,322xx,FL,17.81,0,May-1994,0,,,11,0,46391,91.7%,49,f,0.0,0.0,3298.66611269,3298.67,3000.0,298.67,0.0,0.0,0.0,Aug-2014,2645.72,,Dec-2017,0,,1,Individual,,,,0,0.0,51213.0,,,,,,,,,,,,50600.0,,,,7.0,4656.0,2283.0,80.3,0,0,235.0,137.0,16.0,3.0,2.0,20.0,,12.0,,0.0,7.0,10.0,7.0,20.0,23.0,10.0,24.0,10.0,11.0,0.0,0.0,0.0,2.0,100.0,57.1,0,0,55708.0,51213.0,11600.0,5108.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5125,5125,5125.0, 36 months, 19.22%,188.44,D,D4,RN shift supervisor,6 years,MORTGAGE,60000.0,Verified,Dec-2013,Charged Off,n,,,other,Personal loan,750xx,TX,23.5,0,Jan-1997,1,44.0,,8,0,852,56.8%,38,f,0.0,0.0,4830.72,4830.72,3082.66,1439.58,0.0,308.48,55.4688000004,Jan-2016,188.44,,Oct-2016,0,48.0,1,Individual,,,,0,462.0,239780.0,,,,,,,,,,,,1500.0,,,,13.0,34254.0,107.0,78.6,0,0,127.0,203.0,10.0,3.0,1.0,23.0,48.0,1.0,48.0,0.0,1.0,2.0,1.0,5.0,26.0,3.0,11.0,2.0,8.0,0.0,0.0,0.0,9.0,92.1,100.0,0,0,261319.0,44502.0,500.0,49819.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,28000,28000,28000.0, 36 months, 14.98%,970.36,C,C3,Processor,2 years,MORTGAGE,80000.0,Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > Payoff 401k loan and 1 car and 4 credit cards.<br>,debt_consolidation,consolidation,208xx,MD,15.78,0,May-1991,2,51.0,,17,0,120099,7.9%,37,f,0.0,0.0,34876.9099402,34876.91,28000.0,6876.91,0.0,0.0,0.0,Oct-2016,3825.39,,Oct-2016,1,,1,Individual,,,,0,100.0,451526.0,,,,,,,,,,,,190400.0,,,,6.0,28220.0,35301.0,12.8,0,0,199.0,271.0,0.0,0.0,2.0,4.0,,0.0,,0.0,3.0,4.0,5.0,11.0,7.0,15.0,28.0,4.0,17.0,0.0,0.0,0.0,3.0,97.3,20.0,0,0,559399.0,123068.0,40500.0,21099.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 36 months, 14.47%,1204.23,C,C2,Technical Assessments Lead,3 years,MORTGAGE,177000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,225xx,VA,11.34,1,Nov-1986,1,13.0,,10,0,19884,65%,28,w,0.0,0.0,43351.9304998,43351.93,35000.0,8351.93,0.0,0.0,0.0,Jan-2017,1203.88,,Dec-2017,0,65.0,1,Individual,,,,0,0.0,463039.0,,,,,,,,,,,,30600.0,,,,4.0,46304.0,2264.0,51.8,0,0,148.0,325.0,24.0,1.0,4.0,24.0,13.0,6.0,13.0,2.0,1.0,3.0,1.0,5.0,12.0,4.0,11.0,3.0,10.0,0.0,0.0,0.0,2.0,85.7,0.0,0,0,555450.0,64690.0,4700.0,62098.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000.0, 60 months, 14.98%,832.29,C,C3,Sales,10+ years,MORTGAGE,97000.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,PAYOFF,140xx,NY,7.36,0,Jan-1987,1,,,18,0,23336,26.7%,51,w,0.0,0.0,47831.982529,47831.98,35000.0,12831.98,0.0,0.0,0.0,Jul-2017,1708.09,,Jul-2017,0,,1,Individual,,,,0,0.0,210207.0,,,,,,,,,,,,87400.0,,,,9.0,12365.0,37577.0,38.3,0,0,164.0,296.0,6.0,3.0,3.0,13.0,,5.0,,0.0,4.0,5.0,6.0,21.0,6.0,15.0,40.0,5.0,18.0,0.0,0.0,0.0,4.0,100.0,16.7,0,0,288881.0,33397.0,60900.0,16717.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,2675,2675,2675.0, 36 months, 14.98%,92.71,C,C3,,n/a,RENT,60000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > payoff credit cards<br>,credit_card,card payoff,301xx,GA,11.3,0,Mar-2002,1,,40.0,4,3,2690,59.8%,10,f,0.0,0.0,3076.0700002,3076.07,2675.0,401.07,0.0,0.0,0.0,Mar-2015,1871.04,,Dec-2017,0,,1,Individual,,,,0,0.0,19316.0,,,,,,,,,,,,4500.0,,,,2.0,4829.0,1729.0,30.8,0,0,107.0,54.0,29.0,11.0,1.0,54.0,,3.0,,0.0,1.0,2.0,1.0,3.0,4.0,2.0,5.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,0.0,1,2,24852.0,19316.0,2500.0,20352.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14500,14500,14500.0, 36 months, 13.98%,495.44,C,C1,Deputy District Attorney,10+ years,MORTGAGE,150000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > To payoff credit cards with higher APRs.<br>,credit_card,Discover,917xx,CA,19.92,2,Jan-1995,3,15.0,,15,0,43466,73.2%,32,f,0.0,0.0,17831.4267238,17831.43,14500.0,3331.43,0.0,0.0,0.0,Dec-2016,986.47,,Dec-2017,0,15.0,1,Individual,,,,0,0.0,95047.0,,,,,,,,,,,,59400.0,,,,1.0,6336.0,6201.0,86.9,0,0,222.0,227.0,3.0,3.0,1.0,3.0,,1.0,16.0,2.0,7.0,9.0,7.0,9.0,16.0,10.0,14.0,9.0,15.0,0.0,0.0,2.0,1.0,93.7,57.1,0,0,160169.0,95047.0,47400.0,100769.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,25000,25000,25000.0, 36 months,  8.90%,793.84,A,A5,Purchasing/Distribution Manager,6 years,RENT,85000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,Debt Refinance Loan,631xx,MO,21.92,0,Jun-2002,0,81.0,,19,0,37364,44.7%,34,w,0.0,0.0,28577.8412363,28577.84,25000.0,3577.84,0.0,0.0,0.0,Jan-2017,793.44,,Dec-2017,0,,1,Individual,,,,0,0.0,72931.0,,,,,,,,,,,,83600.0,,,,9.0,3838.0,46236.0,44.7,0,0,138.0,129.0,10.0,10.0,0.0,10.0,,10.0,,0.0,9.0,9.0,15.0,21.0,12.0,15.0,21.0,9.0,19.0,0.0,0.0,0.0,2.0,97.1,26.7,0,0,140390.0,72931.0,83600.0,54804.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,23000,23000,22900.0, 36 months, 10.99%,752.89,B,B2,Drive/Material Handler,10+ years,RENT,60000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > pay off loans and personal<br>,debt_consolidation,personal,554xx,MN,23.02,0,Apr-2002,1,39.0,,9,0,4944,28.9%,25,f,0.0,0.0,27099.8127814,26981.99,23000.0,4099.81,0.0,0.0,0.0,Dec-2016,1501.55,,Jan-2017,0,44.0,1,Individual,,,,0,0.0,32177.0,,,,,,,,,,,,17100.0,,,,7.0,3575.0,2146.0,48.9,0,0,140.0,138.0,12.0,12.0,0.0,14.0,53.0,0.0,53.0,0.0,2.0,5.0,2.0,9.0,11.0,5.0,12.0,5.0,9.0,0.0,0.0,0.0,1.0,80.0,50.0,0,0,57608.0,32177.0,4200.0,39502.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,13000,13000,13000.0, 36 months, 11.99%,431.73,B,B3,Fitness Director,< 1 year,RENT,33000.0,Source Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > I took this loan to better manage my money in between pay periods so I can target my money towards repaying the loan. Instead of having payments all over the place I can focus on this and see where my money is going a bit closer. Definitely a great way to start the new year.<br>,debt_consolidation,Debt consolidation,761xx,TX,9.89,0,Mar-2008,0,,,10,0,8927,55.8%,12,f,0.0,0.0,15542.0189665,15542.02,13000.0,2542.02,0.0,0.0,0.0,Jan-2017,431.47,,Dec-2017,0,,1,Individual,,,,0,0.0,12376.0,,,,,,,,,,,,16000.0,,,,2.0,1238.0,2441.0,77.4,0,0,48.0,69.0,19.0,19.0,0.0,19.0,,19.0,,0.0,4.0,5.0,4.0,4.0,5.0,7.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,100.0,50.0,0,0,20017.0,12376.0,10800.0,4017.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000.0, 60 months, 21.48%,491.84,E,E2,Sprinkler fitter Foreman,4 years,MORTGAGE,80000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,252xx,WV,20.51,0,May-2002,1,,,10,0,21015,95.5%,17,f,0.0,0.0,19886.5499068,19886.55,18000.0,1886.55,0.0,0.0,0.0,Jul-2014,17427.41,,Dec-2017,0,,1,Individual,,,,0,0.0,152602.0,,,,,,,,,,,,22000.0,,,,2.0,15260.0,478.0,97.3,0,0,139.0,130.0,5.0,5.0,1.0,5.0,,5.0,,0.0,6.0,8.0,6.0,9.0,4.0,8.0,12.0,8.0,10.0,0.0,0.0,0.0,2.0,100.0,100.0,0,0,162688.0,60137.0,17600.0,42938.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5200,5200,5200.0, 36 months,  8.90%,165.12,A,A5,Business Analyst,3 years,MORTGAGE,48000.0,Not Verified,Dec-2013,Fully Paid,n,,  Borrower added on 12/28/13 > I'm looking to combine a couple bills in order to lower my overall money going out.  I have a very stable job and would benefit greatly from this loan.  Thank you for your support!<br>,debt_consolidation,Consolidation loan,146xx,NY,22.23,0,Feb-2002,2,,,12,0,9967,57.9%,34,f,0.0,0.0,5312.87792015,5312.88,5200.0,112.88,0.0,0.0,0.0,Apr-2014,4983.01,,Apr-2014,0,,1,Individual,,,,0,0.0,40462.0,,,,,,,,,,,,17200.0,,,,2.0,3372.0,4376.0,55.8,0,0,142.0,115.0,6.0,6.0,0.0,9.0,,2.0,,0.0,2.0,4.0,2.0,6.0,26.0,4.0,8.0,4.0,12.0,0.0,0.0,0.0,2.0,100.0,50.0,0,0,62778.0,40462.0,9900.0,45578.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6250,6250,6250.0, 36 months, 17.57%,224.61,D,D2,warehouse manager,7 years,MORTGAGE,50000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,750xx,TX,18.29,0,Apr-2004,2,39.0,103.0,9,1,3286,22.7%,23,w,0.0,0.0,7000.98671217,7000.99,6250.0,750.99,0.0,0.0,0.0,Oct-2014,5204.11,,Feb-2017,0,39.0,1,Individual,,,,0,0.0,32326.0,,,,,,,,,,,,14500.0,,,,6.0,3592.0,1484.0,68.4,0,0,116.0,86.0,8.0,8.0,1.0,8.0,,1.0,,1.0,3.0,5.0,3.0,5.0,10.0,8.0,12.0,5.0,9.0,0.0,0.0,0.0,1.0,95.7,33.3,1,0,56064.0,32326.0,4700.0,41564.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000.0, 36 months, 10.99%,327.34,B,B2,Manager Technical Documentation,10+ years,MORTGAGE,84000.0,Verified,Dec-2013,Charged Off,n,,,debt_consolidation,Debt consolidation,802xx,CO,7.67,0,May-1979,2,,70.0,15,1,6480,42.6%,51,f,0.0,0.0,11150.47,11150.47,9354.2,1796.27,0.0,0.0,0.0,Nov-2016,327.34,,Nov-2016,0,,1,Individual,,,,0,0.0,245620.0,,,,,,,,,,,,15200.0,,,,3.0,24562.0,574.0,90.7,0,0,159.0,415.0,1.0,1.0,6.0,46.0,,2.0,,0.0,2.0,6.0,4.0,22.0,11.0,10.0,34.0,6.0,14.0,0.0,0.0,0.0,2.0,100.0,100.0,1,0,261572.0,13692.0,6200.0,14372.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,9600,9600,9600.0, 36 months, 16.99%,342.22,D,D1,csa,10+ years,RENT,53000.0,Source Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,pay off debt,114xx,NY,21.51,3,Nov-2001,1,11.0,,17,0,12015,69.5%,27,f,0.0,0.0,11829.7300007,11829.73,9600.0,2229.73,0.0,0.0,0.0,Dec-2015,700.89,,Dec-2017,0,,1,Individual,,,,0,71.0,42810.0,,,,,,,,,,,,18200.0,,,,4.0,2518.0,642.0,87.9,0,0,79.0,145.0,15.0,15.0,1.0,78.0,60.0,5.0,11.0,0.0,3.0,11.0,4.0,9.0,2.0,15.0,24.0,11.0,17.0,0.0,0.0,0.0,0.0,91.7,50.0,0,0,60942.0,33841.0,5300.0,28387.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months, 16.24%,293.35,C,C5,Sr Project Mgr,10+ years,MORTGAGE,90000.0,Verified,Dec-2013,Current,n,,,home_improvement,Home improvement,566xx,MN,10.87,0,Jun-1999,1,71.0,110.0,8,1,10008,83.4%,15,w,3475.39,3475.39,13787.45,13787.45,8524.61,5262.84,0.0,0.0,0.0,Dec-2017,293.35,Jan-2018,Dec-2017,0,,1,Individual,,,,0,0.0,192198.0,,,,,,,,,,,,12000.0,,,,3.0,24025.0,1493.0,85.9,0,0,102.0,174.0,2.0,2.0,2.0,27.0,,2.0,71.0,0.0,4.0,5.0,4.0,5.0,5.0,6.0,8.0,5.0,8.0,0.0,0.0,0.0,2.0,93.3,100.0,1,0,202096.0,25801.0,10600.0,19605.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,  6.62%,214.93,A,A2,Senior Tax Auditor,3 years,RENT,52000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit Card Payoff,958xx,CA,8.12,0,Aug-2005,0,,,9,0,7474,27.3%,14,w,0.0,0.0,7650.74138792,7650.74,7000.0,650.74,0.0,0.0,0.0,Aug-2016,202.84,,Jul-2016,0,,1,Individual,,,,0,0.0,16092.0,,,,,,,,,,,,27400.0,,,,1.0,2012.0,18026.0,29.3,0,0,100.0,80.0,10.0,10.0,0.0,10.0,,10.0,,0.0,1.0,1.0,3.0,4.0,6.0,5.0,8.0,1.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0,0,42071.0,16092.0,25500.0,14671.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months,  8.90%,222.28,A,A5,Sr Software Developer,7 years,MORTGAGE,86000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt Consolidation,750xx,TX,7.33,0,May-2008,0,,,7,0,6691,36.2%,10,w,0.0,0.0,8001.77111191,8001.77,7000.0,1001.77,0.0,0.0,0.0,Jan-2017,221.97,,Dec-2016,0,,1,Individual,,,,0,0.0,199383.0,,,,,,,,,,,,18500.0,,,,1.0,28483.0,8809.0,43.2,0,0,,60.0,17.0,17.0,2.0,17.0,,,,0.0,4.0,4.0,4.0,6.0,0.0,5.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0,0,234058.0,18128.0,15500.0,0.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,12000,12000,12000.0, 60 months, 20.50%,321.28,E,E1,Engineer,4 years,MORTGAGE,99782.0,Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,Debt consolidation,294xx,SC,17.87,1,May-2003,1,20.0,,18,0,10210,75%,33,w,0.0,0.0,12609.01,12609.01,12000.0,609.01,0.0,0.0,0.0,Apr-2014,11966.45,,Oct-2014,0,,1,Individual,,,,0,0.0,336981.0,,,,,,,,,,,,13600.0,,,,3.0,18721.0,2030.0,81.0,0,0,124.0,127.0,24.0,4.0,2.0,24.0,20.0,6.0,20.0,0.0,5.0,7.0,7.0,8.0,16.0,7.0,15.0,5.0,18.0,,0.0,0.0,2.0,97.0,0.6,0,0,355847.0,94891.0,10150.0,93359.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,3400,3400,3400.0, 36 months, 14.98%,117.83,C,C3,assembler machinist,< 1 year,OWN,45000.0,Not Verified,Dec-2013,Fully Paid,n,,,credit_card,freedom works,451xx,OH,25.25,0,Jan-1995,0,,,11,0,24704,82.3%,23,w,0.0,0.0,4230.91,4230.91,3400.0,830.91,0.0,0.0,0.0,Sep-2016,578.18,,Dec-2017,0,,1,Individual,,,,0,0.0,49837.0,,,,,,,,,,,,30000.0,,,,4.0,4531.0,3096.0,88.9,0,0,144.0,227.0,7.0,7.0,3.0,79.0,,7.0,,0.0,5.0,5.0,5.0,9.0,6.0,8.0,14.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,80.0,0,0,59317.0,41047.0,27800.0,16567.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,9900.0, 36 months,  9.67%,321.13,B,B1,Custodial Coordinator,< 1 year,RENT,67000.0,Source Verified,Dec-2013,Fully Paid,n,,,credit_card,Credit Card Pay off,349xx,FL,14.72,0,Oct-1984,0,50.0,47.0,7,1,8774,57%,38,f,0.0,0.0,11285.49,11172.64,10000.0,1285.49,0.0,0.0,0.0,Oct-2015,4863.38,,May-2017,0,50.0,1,Individual,,,,0,0.0,13654.0,,,,,,,,,,,,15400.0,,,,1.0,2276.0,271.0,95.8,0,0,136.0,350.0,11.0,11.0,3.0,27.0,50.0,8.0,50.0,1.0,2.0,4.0,2.0,16.0,7.0,6.0,28.0,4.0,6.0,0.0,0.0,0.0,1.0,92.3,100.0,1,0,54442.0,13654.0,6500.0,39042.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000.0, 36 months,  9.67%,160.57,B,B1,field engineer,4 years,MORTGAGE,129000.0,Not Verified,Dec-2013,Fully Paid,n,,,debt_consolidation,funeral,310xx,GA,10.5,0,May-2006,0,,,5,0,9173,59.2%,6,w,0.0,0.0,5780.20322796,5780.2,5000.0,780.2,0.0,0.0,0.0,Jan-2017,160.25,,Dec-2017,0,,1,Individual,,,,0,0.0,39787.0,,,,,,,,,,,,15500.0,,,,2.0,7957.0,835.0,76.1,0,0,91.0,86.0,16.0,16.0,0.0,78.0,,16.0,,0.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,50.0,0,0,61308.0,39787.0,3500.0,45808.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,7000,7000,7000.0, 36 months, 13.53%,237.65,B,B5,,n/a,MORTGAGE,54000.0,Source Verified,Dec-2013,Fully Paid,n,,"  Borrower added on 12/28/13 > My community does not have city water. Each home has a well.  My well is 40 years old and failed on Christmas Day. The well drilling company estimates a cost of $6000 plus, based on cost of new wells in the neighborhood. We are without running water until I can find financing.<br>",major_purchase,new well,483xx,MI,17.36,0,May-1992,0,,,8,0,22454,85.4%,21,f,0.0,0.0,8389.57000347,8389.57,7000.0,1389.57,0.0,0.0,0.0,Feb-2016,2685.97,,Feb-2016,0,,1,Individual,,,,0,0.0,96801.0,,,,,,,,,,,,26300.0,,,,0.0,12100.0,3545.0,73.1,0,0,149.0,259.0,66.0,35.0,3.0,66.0,,,,0.0,3.0,5.0,4.0,8.0,4.0,6.0,14.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,75.0,0,0,118463.0,33586.0,13200.0,13780.0,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
